"Date","Price","Open","High","Low","Change %"
"Mar 17, 1993","6.853","6.853","6.853","6.853","-0.10"
"Mar 16, 1993","6.860","6.860","6.860","6.860","-0.46"
"Mar 15, 1993","6.892","6.892","6.892","6.892","0.51"
"Mar 12, 1993","6.857","6.857","6.857","6.857","1.60"
"Mar 11, 1993","6.749","6.749","6.749","6.749","0.09"
"Mar 10, 1993","6.743","6.743","6.743","6.743","0.27"
"Mar 09, 1993","6.725","6.725","6.725","6.725","0.10"
"Mar 08, 1993","6.718","6.718","6.718","6.718","-0.31"
"Mar 05, 1993","6.739","6.739","6.739","6.739","0.25"
"Mar 04, 1993","6.722","6.722","6.722","6.722","-0.81"
"Mar 03, 1993","6.777","6.777","6.777","6.777","-0.86"
"Mar 02, 1993","6.836","6.836","6.836","6.836","0.12"
"Mar 01, 1993","6.828","6.828","6.828","6.828","-0.93"
"Feb 26, 1993","6.892","6.892","6.892","6.892","0.04"
"Feb 25, 1993","6.889","6.889","6.889","6.889","0.10"
"Feb 24, 1993","6.882","6.882","6.882","6.882","-1.95"
"Feb 22, 1993","7.019","7.019","7.019","7.019","0.31"
"Feb 19, 1993","6.997","6.997","6.997","6.997","-0.29"
"Feb 18, 1993","7.017","7.017","7.017","7.017","-1.20"
"Feb 17, 1993","7.102","7.102","7.102","7.102","-0.57"
"Feb 16, 1993","7.143","7.143","7.143","7.143","0.25"
"Feb 12, 1993","7.125","7.125","7.125","7.125","-0.86"
"Feb 11, 1993","7.187","7.187","7.187","7.187","-0.88"
"Feb 10, 1993","7.251","7.251","7.251","7.251","0.76"
"Feb 09, 1993","7.196","7.196","7.196","7.196","0.17"
"Feb 08, 1993","7.184","7.184","7.184","7.184","0.35"
"Feb 05, 1993","7.159","7.159","7.159","7.159","-0.35"
"Feb 04, 1993","7.184","7.184","7.184","7.184","-0.39"
"Feb 03, 1993","7.212","7.212","7.212","7.212","-0.46"
"Feb 02, 1993","7.245","7.245","7.245","7.245","0.58"
"Feb 01, 1993","7.203","7.203","7.203","7.203","0.10"
"Jan 29, 1993","7.196","7.196","7.196","7.196","-0.14"
"Jan 28, 1993","7.206","7.206","7.206","7.206","-0.47"
"Jan 27, 1993","7.240","7.240","7.240","7.240","-0.21"
"Jan 26, 1993","7.255","7.255","7.255","7.255","0.75"
"Jan 25, 1993","7.201","7.201","7.201","7.201","-1.22"
"Jan 22, 1993","7.290","7.290","7.290","7.290","-0.18"
"Jan 21, 1993","7.303","7.303","7.303","7.303","-0.27"
"Jan 20, 1993","7.323","7.323","7.323","7.323","0.27"
"Jan 19, 1993","7.303","7.303","7.303","7.303","-0.71"
"Jan 18, 1993","7.355","7.355","7.355","7.355","0.12"
"Jan 15, 1993","7.346","7.346","7.346","7.346","-0.69"
"Jan 14, 1993","7.397","7.397","7.397","7.397","-0.56"
"Jan 13, 1993","7.439","7.439","7.439","7.439","-0.52"
"Jan 12, 1993","7.478","7.478","7.478","7.478","0.40"
"Jan 11, 1993","7.448","7.448","7.448","7.448","-0.17"
"Jan 08, 1993","7.461","7.461","7.461","7.461","0.35"
"Jan 07, 1993","7.435","7.435","7.435","7.435","1.46"
"Jan 06, 1993","7.328","7.328","7.328","7.328","-0.04"
"Jan 05, 1993","7.331","7.331","7.331","7.331","0.14"
"Jan 04, 1993","7.321","7.321","7.321","7.321","-1.04"
"Dec 31, 1992","7.398","7.398","7.398","7.398","0.22"
"Dec 30, 1992","7.382","7.382","7.382","7.382","0.29"
"Dec 29, 1992","7.361","7.361","7.361","7.361","-0.51"
"Dec 28, 1992","7.399","7.399","7.399","7.399","0.48"
"Dec 25, 1992","7.364","7.364","7.364","7.364","0.31"
"Dec 24, 1992","7.341","7.341","7.341","7.341","-0.14"
"Dec 23, 1992","7.351","7.351","7.351","7.351","0.23"
"Dec 22, 1992","7.334","7.334","7.334","7.334","-0.61"
"Dec 21, 1992","7.379","7.379","7.379","7.379","-0.55"
"Dec 18, 1992","7.420","7.420","7.420","7.420","-0.09"
"Dec 17, 1992","7.427","7.427","7.427","7.427","-0.04"
"Dec 16, 1992","7.430","7.430","7.430","7.430","-0.26"
"Dec 15, 1992","7.449","7.449","7.449","7.449","-0.03"
"Dec 14, 1992","7.451","7.451","7.451","7.451","0.19"
"Dec 11, 1992","7.437","7.437","7.437","7.437","0.26"
"Dec 10, 1992","7.418","7.418","7.418","7.418","-0.24"
"Dec 09, 1992","7.436","7.436","7.436","7.436","0.07"
"Dec 08, 1992","7.431","7.431","7.431","7.431","-0.20"
"Dec 07, 1992","7.446","7.446","7.446","7.446","-0.80"
"Dec 04, 1992","7.506","7.506","7.506","7.506","-0.73"
