"Date","Price","Open","High","Low","Change %"
"Aug 14, 2018","133.88","133.88","133.88","133.88","0.68"
"Aug 13, 2018","132.97","132.97","132.97","132.97","-0.43"
"Aug 10, 2018","133.55","133.55","133.55","133.55","-0.62"
"Aug 09, 2018","134.38","134.38","134.38","134.38","-0.07"
"Aug 08, 2018","134.47","134.47","134.47","134.47","-0.05"
"Aug 07, 2018","134.54","134.54","134.54","134.54","0.31"
"Aug 06, 2018","134.13","134.13","134.13","134.13","0.41"
"Aug 03, 2018","133.58","133.58","133.58","133.58","0.35"
"Aug 02, 2018","133.11","133.11","133.11","133.11","0.60"
"Aug 01, 2018","132.32","132.32","132.32","132.32","-0.11"
"Jul 31, 2018","132.47","132.47","132.47","132.47","0.58"
"Jul 30, 2018","131.71","131.71","131.71","131.71","-0.63"
"Jul 27, 2018","132.54","132.54","132.54","132.54","-0.81"
"Jul 26, 2018","133.62","133.62","133.62","133.62","-0.17"
"Jul 25, 2018","133.85","133.85","133.85","133.85","0.84"
"Jul 24, 2018","132.73","132.73","132.73","132.73","0.22"
"Jul 23, 2018","132.44","132.44","132.44","132.44","0.15"
"Jul 20, 2018","132.24","132.24","132.24","132.24","-0.14"
"Jul 19, 2018","132.42","132.42","132.42","132.42","-0.26"
"Jul 18, 2018","132.77","132.77","132.77","132.77","0.23"
"Jul 17, 2018","132.46","132.46","132.46","132.46","0.43"
"Jul 16, 2018","131.89","131.89","131.89","131.89","-0.17"
"Jul 13, 2018","132.12","132.12","132.12","132.12","0.08"
"Jul 12, 2018","132.02","132.02","132.02","132.02","0.82"
"Jul 11, 2018","130.95","130.95","130.95","130.95","-0.70"
"Jul 10, 2018","131.87","131.87","131.87","131.87","0.25"
"Jul 09, 2018","131.54","131.54","131.54","131.54","0.88"
"Jul 06, 2018","130.39","130.39","130.39","130.39","0.87"
"Jul 05, 2018","129.27","129.27","129.27","129.27","0.90"
"Jul 03, 2018","128.12","128.12","128.12","128.12","-0.38"
"Jul 02, 2018","128.61","128.61","128.61","128.61","0.34"
"Jun 29, 2018","128.18","128.18","128.18","128.18","0.07"
"Jun 28, 2018","128.09","128.09","128.09","128.09","0.61"
"Jun 27, 2018","127.31","127.31","127.31","127.31","-0.96"
"Jun 26, 2018","128.55","128.55","128.55","128.55","0.27"
"Jun 25, 2018","128.21","128.21","128.21","128.21","-1.43"
"Jun 22, 2018","130.07","130.07","130.07","130.07","0.15"
"Jun 21, 2018","129.88","129.88","129.88","129.88","-1.11"
"Jun 20, 2018","131.34","131.34","131.34","131.34","0.26"
"Jun 19, 2018","131.00","131.00","131.00","131.00","-0.37"
"Jun 18, 2018","131.48","131.48","131.48","131.48","-0.11"
"Jun 15, 2018","131.62","131.62","131.62","131.62","-0.07"
"Jun 14, 2018","131.71","131.71","131.71","131.71","0.30"
"Jun 13, 2018","131.31","131.31","131.31","131.31","-0.40"
"Jun 12, 2018","131.84","131.84","131.84","131.84","0.22"
"Jun 11, 2018","131.55","131.55","131.55","131.55","0.11"
"Jun 08, 2018","131.40","131.40","131.40","131.40","0.34"
"Jun 07, 2018","130.96","130.96","130.96","130.96","-0.11"
"Jun 06, 2018","131.10","131.10","131.10","131.10","0.85"
"Jun 05, 2018","129.99","129.99","129.99","129.99","0.15"
"Jun 04, 2018","129.80","129.80","129.80","129.80","0.46"
"Jun 01, 2018","129.20","129.20","129.20","129.20","1.05"
"May 31, 2018","127.86","127.86","127.86","127.86","-0.68"
"May 30, 2018","128.74","128.74","128.74","128.74","1.31"
"May 29, 2018","127.08","127.08","127.08","127.08","-1.00"
"May 25, 2018","128.37","128.37","128.37","128.37","-0.20"
"May 24, 2018","128.63","128.63","128.63","128.63","-0.16"
"May 23, 2018","128.84","128.84","128.84","128.84","0.30"
"May 22, 2018","128.45","128.45","128.45","128.45","-0.38"
"May 21, 2018","128.94","128.94","128.94","128.94","0.73"
"May 18, 2018","128.00","128.00","128.00","128.00","-0.20"
"May 17, 2018","128.26","128.26","128.26","128.26","0.02"
"May 16, 2018","128.23","128.23","128.23","128.23","0.48"
"May 15, 2018","127.62","127.62","127.62","127.62","-0.59"
"May 14, 2018","128.38","128.38","128.38","128.38","0.03"
"May 11, 2018","128.34","128.34","128.34","128.34","0.19"
"May 10, 2018","128.10","128.10","128.10","128.10","0.88"
"May 09, 2018","126.98","126.98","126.98","126.98","0.93"
"May 08, 2018","125.81","125.81","125.81","125.81","0.04"
"May 07, 2018","125.76","125.76","125.76","125.76","0.43"
"May 04, 2018","125.22","125.22","125.22","125.22","1.28"
"May 03, 2018","123.64","123.64","123.64","123.64","-0.23"
"May 02, 2018","123.92","123.92","123.92","123.92","-0.63"
"May 01, 2018","124.70","124.70","124.70","124.70","0.27"
"Apr 30, 2018","124.36","124.36","124.36","124.36","-0.82"
"Apr 27, 2018","125.39","125.39","125.39","125.39","0.08"
"Apr 26, 2018","125.29","125.29","125.29","125.29","0.97"
"Apr 25, 2018","124.09","124.09","124.09","124.09","0.12"
"Apr 24, 2018","123.94","123.94","123.94","123.94","-1.24"
"Apr 23, 2018","125.50","125.50","125.50","125.50","-0.02"
"Apr 20, 2018","125.52","125.52","125.52","125.52","-0.79"
"Apr 19, 2018","126.52","126.52","126.52","126.52","-0.55"
"Apr 18, 2018","127.22","127.22","127.22","127.22","0.13"
"Apr 17, 2018","127.06","127.06","127.06","127.06","1.07"
"Apr 16, 2018","125.72","125.72","125.72","125.72","0.83"
"Apr 13, 2018","124.69","124.69","124.69","124.69","-0.31"
"Apr 12, 2018","125.08","125.08","125.08","125.08","0.79"
"Apr 11, 2018","124.10","124.66","124.10","124.10","-0.45"
"Apr 10, 2018","124.66","124.66","124.66","124.66","1.70"
"Apr 09, 2018","122.58","122.58","122.58","122.58","0.29"
"Apr 06, 2018","122.23","122.23","122.23","122.23","-2.13"
"Apr 05, 2018","124.89","124.89","124.89","124.89","0.71"
"Apr 04, 2018","124.01","124.01","124.01","124.01","1.16"
"Apr 03, 2018","122.59","122.59","122.59","122.59","1.24"
"Apr 02, 2018","121.09","121.09","121.09","121.09","-2.26"
"Mar 29, 2018","123.89","123.89","123.89","123.89","1.36"
"Mar 28, 2018","122.23","122.23","122.23","122.23","-0.24"
"Mar 27, 2018","122.52","122.52","122.52","122.52","-1.75"
"Mar 26, 2018","124.70","124.70","124.70","124.70","2.61"
"Mar 23, 2018","121.53","121.53","121.53","121.53","-2.07"
"Mar 22, 2018","124.10","124.10","124.10","124.10","-2.48"
"Mar 21, 2018","127.25","127.25","127.25","127.25","-0.48"
"Mar 20, 2018","127.86","127.86","127.86","127.86","0.14"
"Mar 19, 2018","127.68","127.68","127.68","127.68","-1.34"
"Mar 16, 2018","129.42","129.42","129.42","129.42","0.24"
