"Date","Price","Open","High","Low","Change %"
"Feb 17, 2017","44.99","44.99","44.99","44.99","0.13"
"Feb 16, 2017","44.93","44.93","44.93","44.93","-0.24"
"Feb 15, 2017","45.04","45.04","45.04","45.04","0.27"
"Feb 14, 2017","44.92","44.92","44.92","44.92","0.20"
"Feb 13, 2017","44.83","44.83","44.83","44.83","0.52"
"Feb 10, 2017","44.60","44.60","44.60","44.60","0.47"
"Feb 09, 2017","44.39","44.39","44.39","44.39","0.57"
"Feb 08, 2017","44.14","44.14","44.14","44.14","0.18"
"Feb 07, 2017","44.06","44.06","44.06","44.06","-0.18"
"Feb 06, 2017","44.14","44.14","44.14","44.14","-0.29"
"Feb 03, 2017","44.27","44.27","44.27","44.27","0.43"
"Feb 02, 2017","44.08","44.08","44.08","44.08","0.09"
"Feb 01, 2017","44.04","44.04","44.04","44.04","0.20"
"Jan 31, 2017","43.95","43.95","43.95","43.95","-0.11"
"Jan 30, 2017","44.00","44.00","44.00","44.00","-0.81"
"Jan 27, 2017","44.36","44.36","44.36","44.36","-0.02"
"Jan 26, 2017","44.37","44.37","44.37","44.37","0.14"
"Jan 25, 2017","44.31","44.31","44.31","44.31","0.84"
"Jan 24, 2017","43.94","43.94","43.94","43.94","0.90"
"Jan 23, 2017","43.55","43.55","43.55","43.55","-0.05"
"Jan 20, 2017","43.57","43.57","43.57","43.57","0.35"
"Jan 19, 2017","43.42","43.42","43.42","43.42","0.02"
"Jan 18, 2017","43.41","43.41","43.41","43.41","0.25"
"Jan 17, 2017","43.30","43.30","43.30","43.30","-0.32"
"Jan 13, 2017","43.44","43.44","43.44","43.44","0.39"
"Jan 12, 2017","43.27","43.27","43.27","43.27","-0.09"
"Jan 11, 2017","43.31","43.31","43.31","43.31","0.25"
"Jan 10, 2017","43.20","43.20","43.20","43.20","0.40"
"Jan 09, 2017","43.03","43.03","43.03","43.03","-0.09"
"Jan 06, 2017","43.07","43.07","43.07","43.07","0.49"
"Jan 05, 2017","42.86","42.86","42.86","42.86","0.28"
"Jan 04, 2017","42.74","42.74","42.74","42.74","0.78"
"Jan 03, 2017","42.41","42.41","42.41","42.41","0.88"
"Dec 30, 2016","42.04","42.04","42.04","42.04","-0.61"
