"Date","Price","Open","High","Low","Change %"
"Sep 25, 2020","14.72","14.72","14.72","14.72","0.00"
"Sep 24, 2020","14.72","14.72","14.72","14.72","0.00"
"Sep 23, 2020","14.72","14.72","14.72","14.72","0.00"
"Sep 22, 2020","14.72","14.72","14.72","14.72","0.00"
"Sep 21, 2020","14.72","14.72","14.72","14.72","0.00"
"Sep 18, 2020","14.72","14.72","14.72","14.72","0.00"
"Sep 17, 2020","14.72","14.72","14.72","14.72","0.07"
"Sep 16, 2020","14.71","14.71","14.71","14.71","-0.07"
"Sep 15, 2020","14.72","14.72","14.72","14.72","0.07"
"Sep 14, 2020","14.71","14.71","14.71","14.71","-0.07"
"Sep 11, 2020","14.72","14.72","14.72","14.72","0.07"
"Sep 10, 2020","14.71","14.71","14.71","14.71","-0.07"
"Sep 09, 2020","14.72","14.72","14.72","14.72","0.00"
"Sep 08, 2020","14.72","14.72","14.72","14.72","0.00"
"Sep 04, 2020","14.72","14.72","14.72","14.72","0.07"
"Sep 03, 2020","14.71","14.71","14.71","14.71","-0.07"
"Sep 02, 2020","14.72","14.72","14.72","14.72","0.00"
"Sep 01, 2020","14.72","14.72","14.72","14.72","-0.07"
"Aug 31, 2020","14.73","14.73","14.73","14.73","0.00"
"Aug 28, 2020","14.73","14.73","14.73","14.73","0.00"
"Aug 27, 2020","14.73","14.73","14.73","14.73","-0.07"
"Aug 26, 2020","14.74","14.74","14.74","14.74","-0.14"
"Aug 25, 2020","14.76","14.76","14.76","14.76","-0.07"
"Aug 24, 2020","14.77","14.77","14.77","14.77","0.00"
"Aug 21, 2020","14.77","14.77","14.77","14.77","0.00"
"Aug 20, 2020","14.77","14.77","14.77","14.77","-0.07"
"Aug 19, 2020","14.78","14.78","14.78","14.78","-0.07"
"Aug 18, 2020","14.79","14.79","14.79","14.79","-0.07"
"Aug 17, 2020","14.80","14.80","14.80","14.80","0.00"
"Aug 14, 2020","14.80","14.80","14.80","14.80","-0.13"
"Aug 13, 2020","14.82","14.82","14.82","14.82","-0.07"
"Aug 12, 2020","14.83","14.83","14.83","14.83","-0.07"
"Aug 11, 2020","14.84","14.84","14.84","14.84","-0.07"
"Aug 10, 2020","14.85","14.85","14.85","14.85","0.07"
"Aug 07, 2020","14.84","14.84","14.84","14.84","0.13"
"Aug 06, 2020","14.82","14.82","14.82","14.82","0.07"
"Aug 05, 2020","14.81","14.81","14.81","14.81","0.07"
"Aug 04, 2020","14.80","14.80","14.80","14.80","0.07"
"Aug 03, 2020","14.79","14.79","14.79","14.79","0.07"
"Jul 31, 2020","14.78","14.78","14.78","14.78","0.07"
"Jul 30, 2020","14.77","14.77","14.77","14.77","0.07"
"Jul 29, 2020","14.76","14.76","14.76","14.76","0.07"
"Jul 28, 2020","14.75","14.75","14.75","14.75","0.00"
"Jul 27, 2020","14.75","14.75","14.75","14.75","0.00"
"Jul 24, 2020","14.75","14.75","14.75","14.75","0.07"
"Jul 23, 2020","14.74","14.74","14.74","14.74","0.00"
"Jul 22, 2020","14.74","14.74","14.74","14.74","0.07"
"Jul 21, 2020","14.73","14.73","14.73","14.73","0.07"
"Jul 20, 2020","14.72","14.72","14.72","14.72","0.14"
"Jul 17, 2020","14.70","14.70","14.70","14.70","0.00"
"Jul 16, 2020","14.70","14.70","14.70","14.70","0.14"
"Jul 15, 2020","14.68","14.68","14.68","14.68","0.07"
"Jul 14, 2020","14.67","14.67","14.67","14.67","0.07"
"Jul 13, 2020","14.66","14.66","14.66","14.66","0.07"
"Jul 10, 2020","14.65","14.65","14.65","14.65","0.14"
"Jul 09, 2020","14.63","14.63","14.63","14.63","0.07"
"Jul 08, 2020","14.62","14.62","14.62","14.62","0.00"
"Jul 07, 2020","14.62","14.62","14.62","14.62","0.07"
"Jul 06, 2020","14.61","14.61","14.61","14.61","0.00"
"Jul 02, 2020","14.61","14.61","14.61","14.61","0.07"
"Jul 01, 2020","14.60","14.60","14.60","14.60","0.00"
"Jun 30, 2020","14.60","14.60","14.60","14.60","0.00"
"Jun 29, 2020","14.60","14.60","14.60","14.60","0.00"
"Jun 26, 2020","14.60","14.60","14.60","14.60","0.00"
"Jun 25, 2020","14.60","14.60","14.60","14.60","0.00"
"Jun 24, 2020","14.60","14.60","14.60","14.60","0.00"
"Jun 23, 2020","14.60","14.60","14.60","14.60","0.00"
"Jun 22, 2020","14.60","14.60","14.60","14.60","0.00"
"Jun 19, 2020","14.60","14.60","14.60","14.60","0.00"
