"Date","Price","Open","High","Low","Change %"
"Nov 13, 2017","41.13","41.13","41.13","41.13","-0.15"
"Nov 10, 2017","41.19","41.19","41.19","41.19","-0.15"
"Nov 09, 2017","41.25","41.25","41.25","41.25","-0.34"
"Nov 08, 2017","41.39","41.39","41.39","41.39","0.17"
"Nov 07, 2017","41.32","41.32","41.32","41.32","0.02"
"Nov 06, 2017","41.31","41.31","41.31","41.31","0.22"
"Nov 03, 2017","41.22","41.22","41.22","41.22","0.22"
"Nov 02, 2017","41.13","41.13","41.13","41.13","-0.22"
"Nov 01, 2017","41.22","41.22","41.22","41.22","0.32"
"Oct 31, 2017","41.09","41.09","41.09","41.09","0.10"
"Oct 30, 2017","41.05","41.05","41.05","41.05","-0.34"
"Oct 27, 2017","41.19","41.19","41.19","41.19","1.03"
"Oct 25, 2017","40.77","40.77","40.77","40.77","-0.49"
"Oct 24, 2017","40.97","40.97","40.97","40.97","-0.07"
"Oct 23, 2017","41.00","41.00","41.00","41.00","-0.53"
"Oct 20, 2017","41.22","41.22","41.22","41.22","0.46"
"Oct 19, 2017","41.03","41.03","41.03","41.03","0.00"
"Oct 18, 2017","41.03","41.03","41.03","41.03","0.22"
"Oct 17, 2017","40.94","40.94","40.94","40.94","0.12"
"Oct 16, 2017","40.89","40.89","40.89","40.89","0.17"
"Oct 13, 2017","40.82","40.82","40.82","40.82","0.00"
"Oct 12, 2017","40.82","40.82","40.82","40.82","-0.15"
"Oct 11, 2017","40.88","40.88","40.88","40.88","0.20"
"Oct 10, 2017","40.80","40.80","40.80","40.80","0.27"
"Oct 09, 2017","40.69","40.69","40.69","40.69","-0.12"
"Oct 06, 2017","40.74","40.74","40.74","40.74","-0.12"
"Oct 05, 2017","40.79","40.79","40.79","40.79","0.37"
"Oct 04, 2017","40.64","40.64","40.64","40.64","0.12"
"Oct 03, 2017","40.59","40.59","40.59","40.59","0.12"
"Oct 02, 2017","40.54","40.54","40.54","40.54","0.37"
"Sep 29, 2017","40.39","40.39","40.39","40.39","0.22"
"Sep 28, 2017","40.30","40.30","40.30","40.30","0.25"
"Sep 27, 2017","40.20","40.20","40.20","40.20","0.30"
"Sep 26, 2017","40.08","40.08","40.08","40.08","-0.15"
"Sep 25, 2017","40.14","40.14","40.14","40.14","-0.10"
"Sep 22, 2017","40.18","40.18","40.18","40.18","0.17"
"Sep 21, 2017","40.11","40.11","40.11","40.11","-0.20"
"Sep 20, 2017","40.19","40.19","40.19","40.19","0.10"
"Sep 19, 2017","40.15","40.15","40.15","40.15","0.22"
"Sep 18, 2017","40.06","40.06","40.06","40.06","0.00"
"Sep 15, 2017","40.06","40.06","40.06","40.06","-0.37"
"Sep 14, 2017","40.21","40.21","40.21","40.21","0.02"
"Sep 13, 2017","40.20","40.20","40.20","40.20","0.17"
"Sep 12, 2017","40.13","40.13","40.13","40.13","0.40"
"Sep 11, 2017","39.97","39.97","39.97","39.97","1.09"
"Sep 08, 2017","39.54","39.54","39.54","39.54","0.03"
"Sep 07, 2017","39.53","39.53","39.53","39.53","0.48"
"Sep 06, 2017","39.34","39.34","39.34","39.34","0.49"
"Sep 05, 2017","39.15","39.15","39.15","39.15","-0.63"
"Sep 01, 2017","39.40","39.40","39.40","39.40","0.20"
"Aug 31, 2017","39.32","39.32","39.32","39.32","0.64"
"Aug 30, 2017","39.07","39.07","39.07","39.07","0.21"
"Aug 29, 2017","38.99","38.99","38.99","38.99","0.13"
"Aug 28, 2017","38.94","38.94","38.94","38.94","0.08"
"Aug 25, 2017","38.91","38.91","38.91","38.91","0.18"
"Aug 24, 2017","38.84","38.84","38.84","38.84","-0.15"
"Aug 23, 2017","38.90","38.90","38.90","38.90","-0.28"
"Aug 22, 2017","39.01","39.01","39.01","39.01","0.77"
"Aug 21, 2017","38.71","38.71","38.71","38.71","0.16"
"Aug 18, 2017","38.65","38.65","38.65","38.65","-0.13"
"Aug 17, 2017","38.70","38.70","38.70","38.70","-1.45"
"Aug 16, 2017","39.27","39.27","39.27","39.27","0.26"
"Aug 15, 2017","39.17","39.17","39.17","39.17","-0.08"
"Aug 14, 2017","39.20","39.20","39.20","39.20","0.72"
"Aug 11, 2017","38.92","38.92","38.92","38.92","0.05"
"Aug 10, 2017","38.90","38.90","38.90","38.90","-1.29"
"Aug 09, 2017","39.41","39.41","39.41","39.41","-0.18"
"Aug 08, 2017","39.48","39.48","39.48","39.48","-0.30"
"Aug 07, 2017","39.60","39.60","39.60","39.60","0.15"
"Aug 04, 2017","39.54","39.54","39.54","39.54","-0.03"
"Aug 03, 2017","39.55","39.55","39.55","39.55","-0.20"
"Aug 02, 2017","39.63","39.63","39.63","39.63","-0.03"
"Aug 01, 2017","39.64","39.64","39.64","39.64","0.18"
"Jul 31, 2017","39.57","39.57","39.57","39.57","-0.18"
"Jul 28, 2017","39.64","39.64","39.64","39.64","-0.33"
"Jul 27, 2017","39.77","39.77","39.77","39.77","0.00"
"Jul 26, 2017","39.77","39.77","39.77","39.77","0.03"
"Jul 25, 2017","39.76","39.76","39.76","39.76","0.38"
"Jul 24, 2017","39.61","39.61","39.61","39.61","-0.28"
"Jul 21, 2017","39.72","39.72","39.72","39.72","-0.05"
"Jul 20, 2017","39.74","39.74","39.74","39.74","0.15"
"Jul 19, 2017","39.68","39.68","39.68","39.68","0.46"
"Jul 18, 2017","39.50","39.50","39.50","39.50","0.10"
"Jul 17, 2017","39.46","39.46","39.46","39.46","-0.05"
"Jul 14, 2017","39.48","39.48","39.48","39.48","0.51"
"Jul 13, 2017","39.28","39.28","39.28","39.28","0.15"
"Jul 12, 2017","39.22","39.22","39.22","39.22","0.77"
"Jul 11, 2017","38.92","38.92","38.92","38.92","-0.03"
"Jul 10, 2017","38.93","38.93","38.93","38.93","0.21"
"Jul 07, 2017","38.85","38.85","38.85","38.85","0.41"
"Jul 06, 2017","38.69","38.69","38.69","38.69","-0.69"
"Jul 05, 2017","38.96","38.96","38.96","38.96","0.03"
"Jul 03, 2017","38.95","38.95","38.95","38.95","0.13"
"Jun 30, 2017","38.90","38.90","38.90","38.90","0.08"
"Jun 29, 2017","38.87","38.87","38.87","38.87","-0.79"
"Jun 28, 2017","39.18","39.18","39.18","39.18","0.23"
"Jun 26, 2017","39.09","39.09","39.09","39.09","0.08"
"Jun 23, 2017","39.06","39.06","39.06","39.06","0.13"
"Jun 22, 2017","39.01","39.01","39.01","39.01","0.23"
"Jun 21, 2017","38.92","38.92","38.92","38.92","-0.10"
"Jun 20, 2017","38.96","38.96","38.96","38.96","-0.74"
"Jun 19, 2017","39.25","39.25","39.25","39.25","0.74"
"Jun 16, 2017","38.96","38.96","38.96","38.96","-0.26"
"Jun 15, 2017","39.06","39.06","39.06","39.06","-0.41"
"Jun 14, 2017","39.22","39.22","39.22","39.22","-0.13"
"Jun 13, 2017","39.27","39.27","39.27","39.27","0.36"
"Jun 12, 2017","39.13","39.13","39.13","39.13","-0.15"
