"Date","Price","Open","High","Low","Change %"
"Dec 10, 1999","5.217","5.217","5.217","5.217","-0.57"
"Dec 09, 1999","5.247","5.247","5.247","5.247","0.08"
"Dec 08, 1999","5.243","5.243","5.243","5.243","0.19"
"Dec 07, 1999","5.233","5.233","5.233","5.233","-1.28"
"Dec 06, 1999","5.301","5.301","5.301","5.301","-2.16"
"Dec 03, 1999","5.418","5.418","5.418","5.418","1.01"
"Dec 02, 1999","5.364","5.364","5.364","5.364","0.21"
"Dec 01, 1999","5.353","5.353","5.353","5.353","-1.36"
"Nov 30, 1999","5.427","5.427","5.427","5.427","-0.46"
"Nov 29, 1999","5.452","5.452","5.452","5.452","-0.13"
"Nov 26, 1999","5.459","5.459","5.459","5.459","1.11"
"Nov 25, 1999","5.399","5.399","5.399","5.399","0.47"
"Nov 24, 1999","5.374","5.374","5.374","5.374","1.38"
"Nov 23, 1999","5.301","5.301","5.301","5.301","-0.34"
"Nov 22, 1999","5.319","5.319","5.319","5.319","1.14"
"Nov 19, 1999","5.259","5.259","5.259","5.259","0.23"
"Nov 18, 1999","5.247","5.247","5.247","5.247","1.33"
"Nov 17, 1999","5.178","5.178","5.178","5.178","1.17"
"Nov 16, 1999","5.118","5.118","5.118","5.118","-0.52"
"Nov 15, 1999","5.145","5.145","5.145","5.145","-0.04"
"Nov 12, 1999","5.147","5.147","5.147","5.147","-1.68"
"Nov 11, 1999","5.235","5.235","5.235","5.235","0.11"
"Nov 10, 1999","5.229","5.229","5.229","5.229","0.97"
"Nov 09, 1999","5.179","5.179","5.179","5.179","-0.60"
"Nov 08, 1999","5.210","5.210","5.210","5.210","-0.42"
"Nov 05, 1999","5.232","5.232","5.232","5.232","-1.52"
"Nov 04, 1999","5.313","5.313","5.313","5.313","-0.78"
"Nov 03, 1999","5.355","5.355","5.355","5.355","-0.28"
"Nov 02, 1999","5.370","5.370","5.370","5.370","-0.67"
"Nov 01, 1999","5.406","5.406","5.406","5.406","-0.83"
"Oct 29, 1999","5.451","5.451","5.451","5.451","-1.62"
"Oct 28, 1999","5.541","5.541","5.541","5.541","-1.56"
"Oct 27, 1999","5.629","5.629","5.629","5.629","-1.30"
"Oct 26, 1999","5.703","5.703","5.703","5.703","0.46"
"Oct 25, 1999","5.677","5.677","5.677","5.677","0.82"
"Oct 22, 1999","5.631","5.631","5.631","5.631","-0.57"
"Oct 21, 1999","5.663","5.663","5.663","5.663","-0.44"
"Oct 20, 1999","5.688","5.688","5.688","5.688","0.58"
"Oct 19, 1999","5.655","5.655","5.655","5.655","0.69"
"Oct 18, 1999","5.616","5.616","5.616","5.616","-0.78"
"Oct 15, 1999","5.660","5.660","5.660","5.660","0.46"
"Oct 14, 1999","5.634","5.634","5.634","5.634","1.66"
"Oct 13, 1999","5.542","5.542","5.542","5.542","0.07"
"Oct 12, 1999","5.538","5.538","5.538","5.538","0.86"
"Oct 11, 1999","5.491","5.491","5.491","5.491","0.44"
"Oct 08, 1999","5.467","5.467","5.467","5.467","-0.38"
"Oct 07, 1999","5.488","5.488","5.488","5.488","0.59"
"Oct 06, 1999","5.456","5.456","5.456","5.456","0.42"
